*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  FEB 02, 2026 11:46:55

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!              |------------------------------ Cumulative -----------------------------|------------------------------ Daily ----------------------------------|
!               N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                                   Nitrification (g[N]/ha) by soil depth (cm):                                     N2O flux (g[N]/ha) by soil depth (cm):                                          N2 flux (g[N]/ha) by soil depth (cm):                                           NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210
@YEAR DOY   DAS   N2OEC    N2EC    NOEC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC  N2OGED   N2GED   NOGED    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NDN10   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   NIT10   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2O10   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   N2F10   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   NOF10
   15 178   102    0.06    0.08    0.20    0.09    70.5   0.006   0.070   0.085   0.220     0.4     0.9     0.9     0.0     203    0.00    0.20    0.00    0.24     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      6.      2.      4.      5.      5.      6.      7.     18.     18.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 179   103    0.06    0.08    0.20    0.09    70.7   0.006   0.071   0.085   0.220     0.4     0.8     0.8     0.0     213    0.00    0.21    0.00    0.26     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      9.      2.      5.      6.      6.      7.      8.     19.     18.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 180   104    0.06    0.08    0.20    0.09    70.9   0.006   0.071   0.085   0.221     0.4     0.7     0.7     0.0     234    0.00    0.23    0.00    0.30     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      3.     11.      3.      6.      7.      7.      7.      9.     20.     20.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 181   105    0.06    0.08    0.20    0.09    71.2   0.006   0.071   0.085   0.221     0.3     0.7     0.6     0.0     260    0.00    0.26    0.00    0.35     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      6.     14.      3.      7.      8.      8.      9.     10.     22.     22.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 182   106    0.06    0.08    0.20    0.09    71.5   0.006   0.071   0.085   0.221     0.3     0.6     0.6     0.0     301    0.00    0.30    0.00    0.43     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     11.     20.      5.     10.     11.     10.     11.     11.     25.     24.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 183   107    0.06    0.08    0.20    0.09    71.8   0.006   0.072   0.085   0.222     0.3     0.6     0.6     0.0     342    0.00    0.34    0.00    0.53     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     16.     27.      7.     13.     13.     12.     13.     13.     28.     27.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 184   108    0.07    0.08    0.21    0.09    79.9   0.006   0.080   0.085   0.263     1.9     0.5     9.0     0.0    8060    0.00    8.06    0.00   41.28     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   7696.     33.      8.     16.     16.     14.     15.     15.     31.     29.     7.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    40.8     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 185   109    0.07    0.08    0.23    0.09    86.5   0.006   0.086   0.085   0.298     2.9     0.5    14.5     0.0    6606    0.00    6.61    0.00   34.61     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   6199.     41.     10.     19.     19.     17.     17.     18.     34.     33.     6.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    34.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 186   110    0.07    0.08    0.25    0.09    91.8   0.006   0.092   0.085   0.326     3.4     0.5    17.5     0.0    5323    0.00    5.32    0.00   28.05     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   4871.     48.     12.     22.     23.     20.     20.     21.     38.     36.     4.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    27.4     0.2     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 187   111    0.07    0.08    0.26    0.09    95.6   0.006   0.096   0.085   0.346     3.5     0.4    18.1     0.0    3828    0.00    3.83    0.00   19.89     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   3338.     53.     14.     25.     25.     22.     23.     23.     42.     40.     3.3     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    19.1     0.2     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 188   112    0.08    0.08    0.28    0.09    97.1   0.006   0.097   0.085   0.352     3.0     0.4    15.6     0.0    1431    0.00    1.43    0.00    6.18     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    921.     55.     14.     26.     26.     23.     24.     24.     44.     42.     0.9     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     5.4     0.2     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0
   15 189   113    0.08    0.08    0.29    0.09    98.5   0.006   0.099   0.085   0.357     2.4     0.3    11.8     0.0    1488    0.00    1.49    0.00    5.19     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    958.     56.     14.     27.     27.     24.     25.     26.     47.     44.     1.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.3     0.2     0.0     0.1     0.1     0.0     0.0     0.0     0.1     0.0
   15 190   114    0.08    0.08    0.30    0.09    99.5   0.006   0.100   0.085   0.360     1.9     0.3     9.5     0.0     975    0.00    0.98    0.00    2.59     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    463.     51.     12.     25.     26.     23.     24.     26.     48.     46.     0.5     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.8     0.2     0.0     0.1     0.1     0.0     0.0     0.0     0.1     0.0
   15 191   115    0.08    0.08    0.31    0.09   100.3   0.006   0.100   0.085   0.362     1.7     0.3     8.2     0.0     754    0.00    0.75    0.00    1.93     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    288.     47.      9.     22.     22.     20.     22.     23.     46.     44.     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.2     0.2     0.0     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 192   116    0.09    0.08    0.32    0.09   100.9   0.006   0.101   0.085   0.363     1.5     0.3     6.9     0.0     610    0.00    0.61    0.00    1.45     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    191.     41.      8.     19.     19.     17.     19.     21.     42.     40.     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.8     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 193   117    0.09    0.08    0.32    0.09   101.4   0.006   0.101   0.085   0.364     1.3     0.2     6.0     0.0     543    0.00    0.54    0.00    1.26     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    142.     39.      7.     18.     18.     16.     18.     20.     41.     40.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.6     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 194   118    0.09    0.08    0.33    0.09   101.9   0.006   0.102   0.085   0.365     1.2     0.2     5.2     0.0     480    0.00    0.48    0.00    1.10     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    102.     35.      6.     16.     17.     15.     17.     19.     39.     38.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.5     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 195   119    0.09    0.08    0.33    0.09   102.4   0.006   0.102   0.085   0.366     1.0     0.2     4.3     0.0     457    0.00    0.46    0.00    0.99     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     83.     34.      6.     16.     16.     15.     16.     18.     39.     38.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.4     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 196   120    0.09    0.08    0.34    0.09   102.8   0.006   0.103   0.085   0.367     0.9     0.2     3.7     0.0     454    0.00    0.45    0.00    0.95     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     68.     35.      6.     17.     17.     15.     17.     19.     39.     38.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 197   121    0.09    0.08    0.34    0.09   103.3   0.006   0.103   0.085   0.368     0.8     0.2     3.1     0.0     458    0.00    0.46    0.00    0.92     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     53.     36.      7.     17.     18.     16.     17.     19.     41.     39.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 198   122    0.09    0.08    0.34    0.09   103.7   0.006   0.104   0.085   0.369     0.7     0.2     2.7     0.0     452    0.00    0.45    0.00    0.87     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     40.     34.      7.     18.     18.     16.     17.     19.     41.     40.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.1     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 199   123    0.09    0.08    0.34    0.09   104.2   0.006   0.104   0.085   0.370     0.6     0.2     2.3     0.0     451    0.00    0.45    0.00    0.84     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     32.     33.      7.     18.     18.     16.     17.     19.     42.     41.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.1     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 200   124    0.09    0.08    0.35    0.09   104.6   0.006   0.105   0.085   0.371     0.6     0.1     2.0     0.0     447    0.00    0.45    0.00    0.80     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     25.     31.      7.     17.     18.     15.     17.     19.     43.     41.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 201   125    0.09    0.08    0.35    0.09   105.1   0.006   0.105   0.085   0.372     0.5     0.1     1.7     0.0     436    0.00    0.44    0.00    0.75     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     19.     28.      7.     16.     17.     15.     16.     17.     42.     40.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 202   126    0.09    0.08    0.35    0.09   105.5   0.006   0.105   0.085   0.372     0.5     0.1     1.5     0.0     424    0.00    0.42    0.00    0.71     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     14.     26.      7.     15.     16.     14.     15.     16.     41.     40.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 203   127    0.09    0.08    0.35    0.09   105.9   0.006   0.106   0.085   0.373     0.4     0.1     1.3     0.0     415    0.00    0.42    0.00    0.67     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     10.     24.      7.     15.     15.     13.     14.     15.     40.     39.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 204   128    0.09    0.08    0.35    0.09   106.3   0.006   0.106   0.085   0.374     0.4     0.1     1.1     0.0     403    0.00    0.40    0.00    1.59     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      7.     22.      7.     14.     14.     12.     13.     14.     38.     37.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1
   15 205   129    0.09    0.08    0.35    0.09   106.7   0.006   0.107   0.085   0.375     0.4     0.1     1.0     0.0     385    0.00    0.38    0.00    1.02     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      6.     19.      7.     13.     13.     11.     12.     12.     35.     34.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.0     0.1     0.1     0.0     0.0     0.0     0.1     0.1
   15 206   130    0.10    0.08    0.35    0.09   107.1   0.006   0.107   0.085   0.376     0.4     0.1     0.9     0.0     369    0.00    0.37    0.00    0.65     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      4.     18.      6.     12.     12.     11.     11.     11.     31.     31.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 207   131    0.10    0.08    0.35    0.09   107.4   0.006   0.107   0.085   0.377     0.3     0.1     0.8     0.0     346    0.00    0.35    0.00    0.53     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      4.     16.      6.     11.     11.     10.     10.     10.     27.     27.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 208   132    0.10    0.08    0.35    0.09   107.7   0.006   0.108   0.085   0.377     0.3     0.1     0.8     0.0     310    0.00    0.31    0.00    0.46     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      3.     13.      5.     10.     10.      8.      8.      9.     23.     23.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 209   133    0.10    0.08    0.35    0.09   108.0   0.006   0.108   0.085   0.378     0.3     0.1     0.6     0.0     287    0.00    0.29    0.00    0.43     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      5.     12.      5.      9.      9.      7.      8.      8.     19.     20.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 210   134    0.10    0.08    0.36    0.09   108.3   0.006   0.108   0.085   0.378     0.3     0.1     0.6     0.0     277    0.00    0.28    0.00    0.42     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      7.     11.      5.      8.      8.      7.      7.      7.     18.     18.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 211   135    0.10    0.08    0.36    0.09   108.5   0.006   0.109   0.085   0.378     0.3     0.0     0.6     0.0     256    0.00    0.26    0.00    0.39     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      7.     10.      4.      7.      7.      6.      6.      6.     16.     16.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 212   136    0.10    0.08    0.36    0.09   108.8   0.006   0.109   0.085   0.379     0.3     0.0     0.6     0.0     241    0.00    0.24    0.00    0.36     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      5.      9.      4.      7.      7.      6.      6.      6.     14.     15.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 213   137    0.10    0.08    0.36    0.09   109.0   0.006   0.109   0.085   0.379     0.3     0.0     0.6     0.0     239    0.00    0.24    0.00    0.36     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      6.      9.      4.      7.      7.      6.      6.      6.     14.     14.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 214   138    0.10    0.09    0.36    0.09   109.2   0.006   0.109   0.085   0.379     0.3     0.0     0.6     0.0     235    0.00    0.23    0.00    0.36     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      6.      9.      4.      7.      7.      6.      6.      6.     14.     14.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 215   139    0.10    0.09    0.36    0.09   109.5   0.006   0.109   0.085   0.380     0.3     0.0     0.5     0.0     236    0.00    0.24    0.00    0.36     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      6.      9.      4.      7.      7.      6.      6.      6.     14.     14.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 216   140    0.10    0.09    0.36    0.09   109.7   0.006   0.110   0.085   0.380     0.3     0.0     0.5     0.0     246    0.00    0.25    0.00    0.38     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      6.     10.      4.      7.      7.      6.      6.      6.     14.     14.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 217   141    0.10    0.09    0.36    0.09   110.0   0.006   0.110   0.085   0.381     0.3     0.0     0.5     0.0     264    0.00    0.26    0.00    0.41     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      7.     11.      5.      8.      8.      7.      7.      7.     15.     15.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 218   142    0.10    0.09    0.36    0.09   110.3   0.006   0.110   0.085   0.381     0.3     0.0     0.5     0.0     277    0.00    0.28    0.00    0.43     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      7.     11.      5.      9.      9.      7.      7.      7.     16.     16.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 219   143    0.10    0.09    0.36    0.09   110.6   0.006   0.111   0.085   0.381     0.3     0.0     0.5     0.0     296    0.00    0.30    0.00    0.46     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      7.     13.      6.     10.     10.      8.      8.      8.     17.     17.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 220   144    0.10    0.09    0.36    0.09   110.9   0.006   0.111   0.085   0.382     0.3     0.0     0.5     0.0     313    0.00    0.31    0.00    0.48     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      5.     14.      6.     11.     10.      9.      9.      8.     18.     18.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 221   145    0.10    0.09    0.36    0.09   111.2   0.006   0.111   0.085   0.382     0.3     0.0     0.5     0.0     330    0.00    0.33    0.00    0.51     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      5.     15.      6.     11.     11.      9.      9.      9.     19.     19.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 222   146    0.10    0.09    0.36    0.09   111.5   0.006   0.112   0.085   0.383     0.3     0.0     0.5     0.0     341    0.00    0.34    0.00    0.52     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      5.     15.      7.     12.     11.      9.      9.      9.     20.     19.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 223   147    0.10    0.09    0.36    0.09   111.9   0.006   0.112   0.085   0.384     0.3     0.0     0.5     0.0     350    0.00    0.35    0.00    0.53     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      4.     15.      7.     12.     12.     10.     10.      9.     20.     20.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 224   148    0.10    0.09    0.36    0.09   112.2   0.006   0.112   0.085   0.384     0.3     0.0     0.5     0.0     352    0.00    0.35    0.00    0.53     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      4.     15.      7.     12.     12.     10.     10.      9.     20.     20.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 225   149    0.10    0.09    0.36    0.09   112.6   0.006   0.113   0.085   0.385     0.3     0.0     0.5     0.0     351    0.00    0.35    0.00    0.52     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      3.     15.      7.     12.     11.     10.      9.      9.     20.     20.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
